id,listing_url,name,host_identity_verified,room_type,accommodates,bedrooms,amenities,price,minimum_nights,number_of_reviews,last_review,review_scores_rating,instant_bookable,region_name,region_parent_name
1233677,https://www.airbnb.com/rooms/1233677,Charming Old School House B&B,t,Private room,16,7,"[""Shampoo"", ""Breakfast"", ""Garden or backyard"", ""High chair"", ""Heating"", ""Long term stays allowed"", ""Host greets you"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Pack \u2019n Play/travel crib"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Hair dryer"", ""Hot water"", ""Crib"", ""Carbon monoxide alarm"", ""Hangers"", ""Essentials"", ""Laptop-friendly workspace"", ""Children\u2019s books and toys"", ""Lock on bedroom door"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Smoke alarm"", ""Iron""]",$76.00 ,1,40,21-06-20,94,f,Kenmare LEA-6,Kerry County Council
1229275,https://www.airbnb.com/rooms/1229275,Finn Valley Cottages  - Finn Cottage,t,Entire home/apt,6,3,"[""Hangers"", ""Bed linens"", ""Indoor fireplace"", ""Coffee maker"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Stove"", ""First aid kit"", ""Dishwasher"", ""Iron"", ""Washer"", ""Essentials"", ""Hair dryer"", ""Dryer"", ""Private entrance"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Extra pillows and blankets"", ""Oven"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware""]",$160.38 ,3,3,02-09-18,100,f,Lifford-Stranorlar LEA-6,Donegal County Council
1225578,https://www.airbnb.com/rooms/1225578,"Charming house in St Helen's Bay, Rosslare",t,Entire home/apt,7,4,"[""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Washer"", ""Private entrance"", ""Microwave"", ""Carbon monoxide alarm"", ""Hot water"", ""Iron"", ""Oven"", ""Indoor fireplace"", ""Bathtub"", ""Lockbox"", ""Shampoo"", ""Extra pillows and blankets"", ""Fireplace guards"", ""Smoke alarm"", ""Hangers"", ""Essentials"", ""Heating"", ""Stove"", ""Barbecue utensils"", ""Dishwasher"", ""Pack \u2019n Play/travel crib"", ""Fire extinguisher"", ""Hair dryer"", ""Coffee maker"", ""First aid kit"", ""Laptop-friendly workspace"", ""Dryer"", ""Wifi"", ""Kitchen"", ""BBQ grill"", ""Garden or backyard"", ""Free parking on premises"", ""Shower gel"", ""Cooking basics"", ""Bed linens"", ""Children\u2019s books and toys""]",$100.00 ,6,27,01-08-20,98,f,Rosslare LEA-5,Wexford County Council
1223481,https://www.airbnb.com/rooms/1223481,The Worlds 1st Self Catering Pub/ Vacation Rental,t,Entire home/apt,4,2,"[""Hangers"", ""Babysitter recommendations"", ""Single level home"", ""Bed linens"", ""Hot water"", ""Indoor fireplace"", ""Coffee maker"", ""Pack \u2019n Play/travel crib"", ""Baby bath"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Children\u2019s dinnerware"", ""Patio or balcony"", ""BBQ grill"", ""Kitchen"", ""Barbecue utensils"", ""Cooking basics"", ""Microwave"", ""Stove"", ""First aid kit"", ""High chair"", ""Baking sheet"", ""Washer"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Cable TV"", ""Hair dryer"", ""Shower gel"", ""Free street parking"", ""Dryer"", ""Private entrance"", ""Heating"", ""Fireplace guards"", ""Fire extinguisher"", ""Smoke alarm"", ""Stair gates"", ""Garden or backyard"", ""Laptop-friendly workspace"", ""Children\u2019s books and toys"", ""Extra pillows and blankets"", ""Oven"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware""]",$100.00 ,2,97,23-08-20,99,f,Nenagh LEA-5,Tipperary County Council
1222586,https://www.airbnb.com/rooms/1222586,The Long Walk @ The Spanish Arch,t,Entire home/apt,3,1,"[""Shampoo"", ""Breakfast"", ""Garden or backyard"", ""Pocket wifi"", ""Bed linens"", ""Heating"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Kitchen"", ""Dishes and silverware"", ""Keypad"", ""Pack \u2019n Play/travel crib"", ""Dryer"", ""Washer"", ""Waterfront"", ""Wifi"", ""TV"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Crib"", ""Oven"", ""Cooking basics"", ""Hangers"", ""Carbon monoxide alarm"", ""Essentials"", ""Babysitter recommendations"", ""Laptop-friendly workspace"", ""Children\u2019s books and toys"", ""Paid parking off premises"", ""Coffee maker"", ""Patio or balcony"", ""Free street parking"", ""Ethernet connection"", ""Stove"", ""Fire extinguisher"", ""Microwave"", ""Shower gel"", ""Refrigerator"", ""Iron""]",$133.00 ,2,271,08-03-20,95,f,Galway City Central LEA-6,Galway City Council
1214660,https://www.airbnb.com/rooms/1214660,Duncrone B&B . A tranquil location 1,f,Private room,2,1,"[""Breakfast"", ""Carbon monoxide alarm"", ""Cable TV"", ""Heating"", ""Indoor fireplace"", ""Fire extinguisher"", ""Smoke alarm"", ""First aid kit"", ""Free parking on premises"", ""Wifi"", ""TV""]",$70.00 ,1,15,24-08-19,100,f,Dungarvan LEA-6,Waterford City And County Council
1213204,https://www.airbnb.com/rooms/1213204,Ring of Kerry Lovely 3 bed house,t,Entire home/apt,7,3,"[""Keypad"", ""Pocket wifi"", ""Free parking on premises"", ""Hangers"", ""Dryer"", ""Washer"", ""Essentials"", ""Bed linens"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Heating"", ""Hair dryer"", ""Extra pillows and blankets"", ""Hot water"", ""Cable TV"", ""Smoke alarm"", ""Iron"", ""Kitchen""]",$166.00 ,4,0,,,f,Kenmare LEA-6,Kerry County Council
1207950,https://www.airbnb.com/rooms/1207950,Large 5 Star Prime South Dublin House,t,Entire home/apt,8,4,"[""Bathtub"", ""Hangers"", ""Hot water"", ""Indoor fireplace"", ""Coffee maker"", ""Pack \u2019n Play/travel crib"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Children\u2019s dinnerware"", ""Kitchen"", ""Microwave"", ""First aid kit"", ""High chair"", ""Washer"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Cable TV"", ""Crib"", ""Hair dryer"", ""Dryer"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Long term stays allowed"", ""Children\u2019s books and toys"", ""Host greets you"", ""Dishes and silverware""]",$320.00 ,5,62,16-09-19,98,f,Dundrum LEA-7,Dun Laoghaire-rathdown County Council
1207517,https://www.airbnb.com/rooms/1207517,Bioarchitecture Retreat,t,Private room,2,2,"[""Essentials"", ""Breakfast"", ""Carbon monoxide alarm"", ""Heating"", ""Hot water"", ""Indoor fireplace"", ""Smoke alarm"", ""Host greets you"", ""Shampoo"", ""Garden or backyard"", ""Free parking on premises"", ""Washer""]",$75.00 ,1,86,19-08-19,92,f,Castlecomer LEA-6,Kilkenny County Council
1205602,https://www.airbnb.com/rooms/1205602,"Retreat by the Feale-Twin Room, Finuge, Co. Kerry.",t,Private room,4,2,"[""Hangers"", ""Bed linens"", ""Hot water"", ""Indoor fireplace"", ""Coffee maker"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Game console"", ""Microwave"", ""Private living room"", ""First aid kit"", ""Dishwasher"", ""High chair"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Shower gel"", ""Free street parking"", ""Private entrance"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Laptop-friendly workspace"", ""Long term stays allowed"", ""Children\u2019s books and toys"", ""Extra pillows and blankets"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware""]",$20.00 ,1,34,08-08-20,86,f,Listowel LEA-6,Kerry County Council
1205271,https://www.airbnb.com/rooms/1205271,Scandinavian Lodge,f,Entire home/apt,5,2,"[""Hangers"", ""Hot water"", ""Indoor fireplace"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Kitchen"", ""First aid kit"", ""High chair"", ""Iron"", ""Washer"", ""Essentials"", ""Carbon monoxide alarm"", ""Cable TV"", ""Crib"", ""Hair dryer"", ""Free street parking"", ""Dryer"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Long term stays allowed""]",$150.00 ,2,5,04-04-20,100,f,Arklow LEA-6,Wicklow County Council
1203202,https://www.airbnb.com/rooms/1203202,Badgers Hill Low-Impact Chalet,t,Entire home/apt,5,2,"[""Shampoo"", ""Garden or backyard"", ""High chair"", ""Heating"", ""Long term stays allowed"", ""Host greets you"", ""BBQ grill"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Kitchen"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""Hot water"", ""Smoke alarm"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Babysitter recommendations"", ""Laptop-friendly workspace"", ""Children\u2019s books and toys"", ""Children\u2019s dinnerware"", ""Lockbox"", ""Coffee maker"", ""Iron"", ""Patio or balcony"", ""Free street parking"", ""Free parking on premises"", ""Stove"", ""Fire extinguisher"", ""First aid kit"", ""Oven"", ""Bathtub""]",$58.00 ,1,163,15-08-20,97,t,Wexford LEA-7,Wexford County Council
1202869,https://www.airbnb.com/rooms/1202869,Boghill Centre,f,Shared room,16,1,"[""Breakfast"", ""Free parking on premises"", ""Building staff"", ""Washer"", ""Essentials"", ""Fire extinguisher"", ""Indoor fireplace"", ""Wifi"", ""Heating"", ""Hot water"", ""First aid kit"", ""Smoke alarm"", ""Kitchen""]",$25.00 ,1,47,17-07-20,91,f,Ennistimon LEA-4,Clare County Council
1199270,https://www.airbnb.com/rooms/1199270,Cornerstones B&B in Connemara,f,Private room,10,4,"[""Shampoo"", ""Breakfast"", ""High chair"", ""Heating"", ""Host greets you"", ""Luggage dropoff allowed"", ""Pack \u2019n Play/travel crib"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Private entrance"", ""Hair dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Hangers"", ""Essentials"", ""Laptop-friendly workspace"", ""Children\u2019s books and toys"", ""Lock on bedroom door"", ""Free street parking"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Smoke alarm"", ""Iron""]",$78.00 ,1,70,01-10-19,98,f,Conamara North LEA-4,Galway County Council
1177569,https://www.airbnb.com/rooms/1177569,Woodstock Arms B & B(breakfast included),f,Private room,14,7,"[""Breakfast"", ""Hangers"", ""Hot water"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Building staff"", ""First aid kit"", ""High chair"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Free street parking"", ""Private entrance"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Laptop-friendly workspace""]",$85.00 ,1,63,14-09-19,98,f,Callan-Thomastown LEA-6,Kilkenny County Council
1176629,https://www.airbnb.com/rooms/1176629,Luxury cottage 1 mile off Wild Atlantic Way!,t,Entire home/apt,6,3,"[""Shampoo"", ""Single level home"", ""Heating"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Dishwasher"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Private entrance"", ""Hair dryer"", ""Smoke alarm"", ""Oven"", ""Cooking basics"", ""Hangers"", ""Essentials"", ""Laptop-friendly workspace"", ""Coffee maker"", ""Patio or balcony"", ""Free parking on premises"", ""Beach essentials"", ""Stove"", ""Fire extinguisher"", ""Microwave"", ""Refrigerator"", ""Iron""]",$146.00 ,7,2,19-07-18,100,f,Ennistimon LEA-4,Clare County Council
1174548,https://www.airbnb.com/rooms/1174548,Wild Atlantic Way View,t,Entire home/apt,8,2,"[""Shampoo"", ""Baking sheet"", ""Garden or backyard"", ""Pocket wifi"", ""High chair"", ""Bed linens"", ""Table corner guards"", ""Heating"", ""Long term stays allowed"", ""Baby bath"", ""Extra pillows and blankets"", ""BBQ grill"", ""Cable TV"", ""Luggage dropoff allowed"", ""Changing table"", ""Stair gates"", ""Dishes and silverware"", ""Kitchen"", ""Dishwasher"", ""Pack \u2019n Play/travel crib"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Window guards"", ""Private entrance"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Room-darkening shades"", ""Cleaning before checkout"", ""Crib"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Baby monitor"", ""Refrigerator"", ""Outlet covers"", ""Hangers"", ""Essentials"", ""Babysitter recommendations"", ""Laptop-friendly workspace"", ""Children\u2019s books and toys"", ""Children\u2019s dinnerware"", ""Lockbox"", ""Lake access"", ""First aid kit"", ""Iron"", ""Patio or balcony"", ""Free parking on premises"", ""Barbecue utensils"", ""Ethernet connection"", ""Stove"", ""Fire extinguisher"", ""Microwave"", ""Shower gel"", ""Fireplace guards"", ""Oven"", ""Bathtub""]",$100.00 ,2,139,26-12-19,95,f,Bantry-West Cork LEA-4,Cork County Council
1173790,https://www.airbnb.com/rooms/1173790,Irish Achill Village by the Sea Mulhollow B&B,f,Private room,4,1,"[""Breakfast"", ""Hangers"", ""Hot water"", ""Indoor fireplace"", ""Pack \u2019n Play/travel crib"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""First aid kit"", ""High chair"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Children\u2019s books and toys"", ""Host greets you""]",$150.00 ,1,86,11-08-19,90,f,Belmullet-LEA-3,Mayo County Council
1173029,https://www.airbnb.com/rooms/1173029,Great house in vibrant Stoneybatter,t,Entire home/apt,4,2,"[""Shampoo"", ""Garden or backyard"", ""High chair"", ""Bed linens"", ""Table corner guards"", ""Heating"", ""Baby bath"", ""Host greets you"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Kitchen"", ""Stair gates"", ""Pack \u2019n Play/travel crib"", ""Wifi"", ""TV"", ""Hair dryer"", ""Hot water"", ""Room-darkening shades"", ""Crib"", ""Carbon monoxide alarm"", ""Hangers"", ""Essentials"", ""Laptop-friendly workspace"", ""Coffee maker"", ""Iron"", ""Patio or balcony"", ""Free street parking"", ""Fire extinguisher"", ""First aid kit"", ""Smoke alarm"", ""Bathtub""]",$156.00 ,3,307,09-08-20,96,f,North Inner City LEA-7,Dublin City Council
1173020,https://www.airbnb.com/rooms/1173020,Top of the Hill Holiday Home on the Ring of Kerry,t,Entire home/apt,5,3,"[""Shampoo"", ""Single level home"", ""Garden or backyard"", ""High chair"", ""Bed linens"", ""Heating"", ""Extra pillows and blankets"", ""Host greets you"", ""Cable TV"", ""Kitchen"", ""Dishes and silverware"", ""Dishwasher"", ""Pack \u2019n Play/travel crib"", ""Dryer"", ""Washer"", ""Wifi"", ""TV"", ""Private entrance"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Laptop-friendly workspace"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Iron"", ""Patio or balcony"", ""Free parking on premises"", ""Fire extinguisher"", ""Microwave"", ""First aid kit"", ""Oven"", ""Bathtub""]",$115.00 ,3,114,27-08-20,99,f,Kenmare LEA-6,Kerry County Council
1162865,https://www.airbnb.com/rooms/1162865,Bray welcomes you to Garden of Irl2,t,Private room,2,1,"[""Essentials"", ""Breakfast"", ""Cable TV"", ""Laptop-friendly workspace"", ""Hair dryer"", ""Heating"", ""Smoke alarm"", ""Shampoo"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Iron""]",$40.00 ,1,43,04-10-19,100,f,Bray West LEA-4,Wicklow County Council
1161327,https://www.airbnb.com/rooms/1161327,Townsend House Guest House Birr,t,Entire home/apt,16,10,"[""Breakfast"", ""Hangers"", ""Bed linens"", ""Hot water"", ""Indoor fireplace"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Building staff"", ""First aid kit"", ""High chair"", ""Essentials"", ""Cable TV"", ""Hair dryer"", ""Shower gel"", ""Free street parking"", ""Dryer"", ""Private entrance"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Extra pillows and blankets""]",$114.00 ,1,21,21-02-20,98,f,Birr LEA-6,Offaly County Council
1158486,https://www.airbnb.com/rooms/1158486,ATLANTIC VIEW BOUTIQUE COUNTRY HOUSE,t,Entire home/apt,14,7,"[""Essentials"", ""Breakfast"", ""Carbon monoxide alarm"", ""Hot water"", ""Indoor fireplace"", ""Fire extinguisher"", ""Smoke alarm"", ""Host greets you"", ""Luggage dropoff allowed"", ""First aid kit"", ""Free parking on premises"", ""Wifi"", ""TV""]",$75.00 ,1,39,08-08-20,89,f,Ballymote-Tobercurry LEA-7,Sligo County Council
1156480,https://www.airbnb.com/rooms/1156480,Traditional Irish Cottage in Galway,f,Entire home/apt,6,3,"[""Essentials"", ""Carbon monoxide alarm"", ""Kitchen"", ""Cable TV"", ""Hair dryer"", ""Dryer"", ""Heating"", ""Indoor fireplace"", ""Hot water"", ""Fire extinguisher"", ""Smoke alarm"", ""Free parking on premises"", ""TV"", ""Washer""]",$100.00 ,3,2,03-08-19,100,f,Tuam LEA-7,Galway County Council
1153526,https://www.airbnb.com/rooms/1153526,Ballinahinch,t,Entire home/apt,6,2,[],$73.00 ,3,7,03-08-19,100,f,Cappamore-Kilmallock LEA-7,Limerick City And County Council
1141237,https://www.airbnb.com/rooms/1141237,Restored 200 Year Old Church,t,Private room,3,1,"[""Breakfast"", ""Bathtub"", ""Hangers"", ""Bed linens"", ""Hot water"", ""Indoor fireplace"", ""Coffee maker"", ""Pack \u2019n Play/travel crib"", ""Free parking on premises"", ""Wifi"", ""Shampoo"", ""Iron"", ""Washer"", ""Essentials"", ""Hair dryer"", ""Shower gel"", ""Dryer"", ""Private entrance"", ""Heating"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Laptop-friendly workspace"", ""Extra pillows and blankets""]",$110.00 ,1,654,23-08-20,99,f,Loughrea LEA-5,Galway County Council
1140513,https://www.airbnb.com/rooms/1140513,Our 800 Year-old Feudal Castle Awaits You,t,Private room,8,2,"[""Breakfast"", ""Bathtub"", ""Hangers"", ""Bed linens"", ""Hot water"", ""Indoor fireplace"", ""Coffee maker"", ""Free parking on premises"", ""TV"", ""Shampoo"", ""Children\u2019s dinnerware"", ""Cooking basics"", ""Microwave"", ""First aid kit"", ""Washer"", ""Essentials"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Dryer"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Garden or backyard"", ""Long term stays allowed"", ""Children\u2019s books and toys"", ""Extra pillows and blankets"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware""]",$266.00 ,1,370,25-11-19,100,f,Carrick-on-suir  LEA-5,Tipperary County Council
1131430,https://www.airbnb.com/rooms/1131430,Cosy Garden Cabin  Sligo Ireland,t,Private room,2,1,"[""Essentials"", ""Heating"", ""Indoor fireplace"", ""Fire extinguisher"", ""Smoke alarm"", ""Ski-in/Ski-out"", ""Free parking on premises"", ""Wifi"", ""Washer""]",$36.00 ,2,20,04-12-19,100,f,Ballymote-Tobercurry LEA-7,Sligo County Council
1121398,https://www.airbnb.com/rooms/1121398,Relaxing and cosy Pink Room!,t,Private room,3,1,"[""Breakfast"", ""Free parking on premises"", ""Washer"", ""Essentials"", ""Fire extinguisher"", ""Indoor fireplace"", ""Wifi"", ""Heating"", ""First aid kit"", ""Smoke alarm"", ""Kitchen""]",$25.00 ,1,109,07-08-19,93,f,Bantry-West Cork LEA-4,Cork County Council
1116296,https://www.airbnb.com/rooms/1116296,"Rural bliss in The Studio,Baurnafea",t,Entire home/apt,2,1,"[""Bathtub"", ""Hangers"", ""Hot water"", ""Coffee maker"", ""Pack \u2019n Play/travel crib"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Patio or balcony"", ""Kitchen"", ""Cooking basics"", ""Stove"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Hair dryer"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Laptop-friendly workspace"", ""Children\u2019s books and toys"", ""Oven"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware""]",$59.00 ,1,238,24-08-20,99,t,Castlecomer LEA-6,Kilkenny County Council
